ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,Latitude,Longitude,Location
11596706,2/15/19 13:10,038XX W MONROE ST,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,11,28,26,41.87980579,-87.72206565,"(41.879805791, -87.722065646)"
11596748,2/15/19 13:10,0000X S STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1,42,32,41.88171846,-87.62776043,"(41.88171846, -87.627760426)"
11596772,2/15/19 13:14,071XX S CHRISTIANA AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,8,17,66,41.76364705,-87.70645866,"(41.763647046, -87.706458655)"
11596620,2/15/19 13:15,035XX W ROOSEVELT RD,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,10,24,29,41.86630317,-87.71421287,"(41.866303171, -87.71421287)"
11597909,2/15/19 13:18,015XX N KINGSBURY ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,18,27,8,41.91053375,-87.65383232,"(41.910533752, -87.653832316)"
11596666,2/15/19 13:19,059XX S LOOMIS BLVD,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,7,16,67,41.786159,-87.65952165,"(41.786159003, -87.659521651)"
11596641,2/15/19 13:20,004XX E 79TH ST,ASSAULT,SIMPLE,STREET,TRUE,FALSE,6,6,69,41.75114869,-87.61316263,"(41.751148691, -87.613162633)"
11596634,2/15/19 13:25,013XX W WASHBURNE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,TRUE,12,25,28,41.86610116,-87.65978793,"(41.86610116, -87.659787932)"
11596733,2/15/19 13:25,0000X W DIVISION ST,CRIMINAL TRESPASS,TO LAND,RESTAURANT,FALSE,FALSE,18,2,8,41.90391904,-87.63039603,"(41.903919035, -87.630396032)"
11597335,2/15/19 13:28,079XX S ESSEX AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,4,7,46,41.75131717,-87.56380046,"(41.751317167, -87.563800456)"
11596644,2/15/19 13:30,123XX S STATE ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,5,9,53,41.67025979,-87.62241736,"(41.670259794, -87.622417358)"
11597848,2/15/19 13:30,100XX S PERRY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,5,9,49,41.71195747,-87.62602346,"(41.711957468, -87.626023463)"
11596659,2/15/19 13:30,062XX S STONY ISLAND AVE,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,3,5,42,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
11597860,2/15/19 13:30,020XX W CHICAGO AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,12,1,24,41.89590023,-87.6776893,"(41.895900233, -87.677689298)"
11596740,2/15/19 13:30,052XX W ADDISON ST,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,FALSE,FALSE,16,30,15,41.94599344,-87.75753456,"(41.945993442, -87.757534561)"
11596979,2/15/19 13:30,049XX N SHERIDAN RD,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,20,48,3,41.97240296,-87.65490716,"(41.972402958, -87.65490716)"
11596657,2/15/19 13:32,014XX W 63RD ST,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,TRUE,FALSE,7,16,67,41.77952077,-87.66096236,"(41.779520772, -87.660962362)"
11596676,2/15/19 13:43,048XX W PALMER ST,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,25,36,19,41.92057504,-87.74695668,"(41.920575037, -87.746956675)"
11596705,2/15/19 13:45,039XX W CERMAK RD,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,10,24,29,41.85156033,-87.72383219,"(41.851560326, -87.723832191)"
11600268,2/15/19 13:45,002XX E ILLINOIS ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE-GARAGE,FALSE,FALSE,18,42,8,41.8909614,-87.62247652,"(41.890961404, -87.622476522)"
11596667,2/15/19 13:45,047XX W NORTH AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,25,37,25,41.90963629,-87.74530073,"(41.909636288, -87.745300725)"
11599737,2/15/19 13:48,078XX S OGLESBY AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,4,7,43,41.75285376,-87.56746525,"(41.752853763, -87.567465245)"
11596675,2/15/19 13:56,033XX W POLK ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,11,24,27,41.87092074,-87.70946136,"(41.870920735, -87.709461362)"
11596714,2/15/19 13:57,024XX S ROCKWELL ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,10,12,30,41.84810158,-87.6904326,"(41.848101577, -87.690432598)"
11596652,2/15/19 13:59,043XX S HERMITAGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,9,15,61,41.81492362,-87.66877999,"(41.814923622, -87.668779994)"
11597103,2/15/19 14:00,085XX S OGLESBY AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,4,8,46,41.74002015,-87.567277,"(41.740020153, -87.567276997)"
11598255,2/15/19 14:00,029XX E 82ND ST,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,4,7,46,41.74646559,-87.55205885,"(41.746465588, -87.552058852)"
11596698,2/15/19 14:00,026XX S PRAIRIE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,1,4,35,41.84518039,-87.62046952,"(41.845180394, -87.620469523)"
11596679,2/15/19 14:00,055XX W ROOSEVELT RD,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,15,29,25,41.86562549,-87.76299587,"(41.865625488, -87.76299587)"
11599169,2/15/19 14:00,001XX S WELLS ST,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,1,42,32,41.87976566,-87.63377105,"(41.879765656, -87.633771052)"
11597399,2/15/19 14:00,015XX N KINGSBURY ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,18,27,8,41.90887352,-87.65244656,"(41.908873517, -87.652446556)"
11599437,2/15/19 14:00,032XX W NORTH AVE,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,14,26,23,41.91010502,-87.70780882,"(41.910105022, -87.70780882)"
11601459,2/15/19 14:00,048XX N CENTRAL PARK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,17,35,14,41.96915682,-87.71827775,"(41.969156817, -87.718277748)"
11603683,2/15/19 14:00,051XX N BROADWAY,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,20,48,3,41.97572785,-87.65985131,"(41.975727854, -87.659851314)"
11596789,2/15/19 14:01,0000X N STATE ST,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1,42,32,41.88233367,-87.62784179,"(41.88233367, -87.627841791)"
11613274,2/15/19 14:05,013XX S FEDERAL ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1,3,33,41.86489815,-87.62941388,"(41.864898146, -87.629413884)"
11596709,2/15/19 14:06,001XX W 127TH ST,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,GAS STATION,TRUE,FALSE,5,9,53,41.66340101,-87.6258671,"(41.663401012, -87.625867095)"
11596739,2/15/19 14:07,008XX S CALIFORNIA AVE,NARCOTICS,MANU/DELIVER:CRACK,APARTMENT,TRUE,FALSE,11,28,27,41.87083596,-87.69602059,"(41.870835957, -87.696020594)"
11597226,2/15/19 14:09,094XX S RHODES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,6,9,49,41.72297014,-87.61054322,"(41.722970142, -87.610543217)"
11597649,2/15/19 14:10,109XX S DOTY AVE W,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,5,9,50,41.6959821,-87.59665314,"(41.695982095, -87.596653142)"
11597073,2/15/19 14:10,010XX E 83RD ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,FALSE,TRUE,6,8,44,41.74404218,-87.59947886,"(41.744042177, -87.599478862)"
11596684,2/15/19 14:10,004XX S WELLS ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1,25,32,41.87651046,-87.63368538,"(41.876510461, -87.633685382)"
11596725,2/15/19 14:10,006XX N WABASH AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,18,42,8,41.8926947,-87.62675082,"(41.892694698, -87.626750816)"
11596722,2/15/19 14:10,010XX W WILSON AVE,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,19,46,3,41.96542634,-87.65522754,"(41.965426344, -87.655227542)"
11596717,2/15/19 14:15,045XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,11,37,23,41.90244293,-87.74035992,"(41.902442932, -87.74035992)"
11599168,2/15/19 14:15,077XX N PAULINA ST,THEFT,OVER $500,OTHER,FALSE,FALSE,24,49,1,42.02164085,-87.67307216,"(42.021640851, -87.673072164)"
11596670,2/15/19 14:16,048XX W CHICAGO AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,15,37,25,41.89499136,-87.74712097,"(41.894991356, -87.747120967)"
11596711,2/15/19 14:18,011XX S FRANCISCO AVE,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,11,28,29,41.86747631,-87.69837427,"(41.867476308, -87.69837427)"
11598049,2/15/19 14:18,058XX N NAPOLEON AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,16,41,10,41.98737268,-87.7888868,"(41.987372675, -87.788886796)"
11596963,2/15/19 14:20,025XX N MANGO AVE,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,25,30,19,41.92652055,-87.76972616,"(41.926520547, -87.769726159)"
11597585,2/15/19 14:30,035XX W ADAMS ST,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,11,28,27,41.87828691,-87.71413761,"(41.878286913, -87.714137605)"
11597858,2/15/19 14:30,048XX W NORTH AVE,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,25,37,25,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
11596791,2/15/19 14:33,0000X N DEARBORN ST,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,1,42,32,41.88238173,-87.62941297,"(41.882381731, -87.629412971)"
11596794,2/15/19 14:33,046XX N CLIFTON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",ALLEY,FALSE,FALSE,19,46,3,41.96591153,-87.65886264,"(41.965911528, -87.65886264)"
11596741,2/15/19 14:34,032XX W HURON ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,11,27,23,41.89370733,-87.70815249,"(41.89370733, -87.708152489)"
11596695,2/15/19 14:38,035XX W CERMAK RD,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,TRUE,FALSE,10,24,29,41.85168986,-87.71266172,"(41.851689858, -87.712661724)"
11596697,2/15/19 14:40,114XX S RACINE AVE,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,ALLEY,TRUE,FALSE,22,34,75,41.68553769,-87.65189233,"(41.685537691, -87.65189233)"
11596778,2/15/19 14:45,009XX E 82ND ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,6,8,44,41.74584106,-87.60098278,"(41.74584106, -87.600982777)"
11596707,2/15/19 14:47,012XX S KEDVALE AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,10,24,29,41.8655879,-87.72882039,"(41.865587899, -87.728820389)"
11596873,2/15/19 14:55,008XX N KEDZIE AVE,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,BANK,FALSE,FALSE,11,27,23,41.89587761,-87.70656663,"(41.895877613, -87.706566627)"
11602614,2/15/19 14:57,039XX N SHERIDAN RD,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA STATION,FALSE,FALSE,19,46,6,41.95388558,-87.65453007,"(41.953885576, -87.65453007)"
11596824,2/15/19 14:59,080XX S ELLIS AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,TRUE,FALSE,6,8,44,41.74869877,-87.60026136,"(41.748698768, -87.600261356)"
11599424,2/15/19 15:00,080XX S STATE ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,6,6,44,41.74866678,-87.6244663,"(41.748666784, -87.624466303)"
11596881,2/15/19 15:00,052XX S OAK PARK AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,8,23,56,41.79682004,-87.79170549,"(41.79682004, -87.791705491)"
11596736,2/15/19 15:00,048XX S CHAMPLAIN AVE,ASSAULT,SIMPLE,STREET,FALSE,TRUE,2,4,38,41.80666865,-87.61014237,"(41.806668649, -87.610142373)"
11596796,2/15/19 15:00,015XX W 15TH ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,12,28,28,41.8614807,-87.66463078,"(41.861480696, -87.664630783)"
11596855,2/15/19 15:00,007XX S CICERO AVE,THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,15,29,25,41.87153053,-87.74492681,"(41.871530533, -87.744926805)"
11596730,2/15/19 15:00,016XX W VAN BUREN ST,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,12,27,28,41.87635115,-87.66688087,"(41.876351148, -87.666880865)"
11596930,2/15/19 15:00,009XX N WELLS ST,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,18,27,8,41.89998039,-87.63433285,"(41.899980394, -87.634332851)"
11597182,2/15/19 15:00,010XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,12,2,24,41.90121973,-87.66315473,"(41.901219729, -87.663154731)"
11601334,2/15/19 15:00,032XX W DIVISION ST,THEFT,$500 AND UNDER,MEDICAL/DENTAL OFFICE,FALSE,FALSE,14,26,23,41.90282231,-87.70789828,"(41.902822309, -87.707898276)"
11600624,2/15/19 15:00,011XX N LARRABEE ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,18,27,8,41.90337929,-87.6432075,"(41.903379294, -87.643207501)"
11603327,2/15/19 15:00,028XX N CENTRAL PARK AVE,THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,14,35,21,41.9322386,-87.71719927,"(41.932238601, -87.717199274)"
11601184,2/15/19 15:00,042XX N OAK PARK AVE,THEFT,FROM BUILDING,CONSTRUCTION SITE,FALSE,FALSE,16,38,17,41.95740327,-87.79765682,"(41.957403268, -87.797656817)"
11596760,2/15/19 15:00,010XX W MONTROSE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,19,46,3,41.96176089,-87.65582896,"(41.961760892, -87.655828955)"
11596905,2/15/19 15:00,047XX N MILWAUKEE AVE,ROBBERY,STRONGARM - NO WEAPON,BANK,FALSE,FALSE,16,45,15,41.96743442,-87.76036411,"(41.967434423, -87.760364107)"
11598704,2/15/19 15:00,051XX N SHERIDAN RD,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,FALSE,FALSE,20,48,3,41.97555926,-87.65498767,"(41.975559264, -87.654987667)"
11596773,2/15/19 15:09,024XX W MONTROSE AVE,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,19,47,5,41.9613028,-87.6902151,"(41.9613028, -87.690215099)"
11596885,2/15/19 15:10,060XX S ROCKWELL ST,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,8,16,66,41.78411153,-87.68865229,"(41.784111527, -87.688652292)"
11600771,2/15/19 15:15,058XX N SHERIDAN RD,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,FALSE,FALSE,20,48,77,41.9881983,-87.655328,"(41.988198299, -87.655327998)"
11596699,2/15/19 15:18,030XX W LEXINGTON ST,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,11,28,27,41.87190626,-87.70199104,"(41.871906261, -87.701991038)"
11596713,2/15/19 15:20,005XX E 62ND ST,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,APARTMENT,TRUE,FALSE,3,20,42,41.78211216,-87.6126586,"(41.782112159, -87.612658602)"
11597815,2/15/19 15:20,005XX N FRANKLIN ST,THEFT,OVER $500,STREET,FALSE,FALSE,18,42,8,41.89116519,-87.63556751,"(41.891165185, -87.635567513)"
11596886,2/15/19 15:27,001XX N STATE ST,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1,42,32,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11596901,2/15/19 15:27,001XX N STATE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,FALSE,FALSE,1,42,32,41.88548189,-87.62793569,"(41.885481891, -87.627935689)"
11597060,2/15/19 15:30,039XX W 79TH ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,8,18,70,41.74946001,-87.72089612,"(41.749460005, -87.72089612)"
11600271,2/15/19 15:30,022XX W PERSHING RD,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,9,12,61,41.82302992,-87.68166182,"(41.823029919, -87.681661816)"
11596798,2/15/19 15:30,004XX E 32ND ST,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,FALSE,2,4,35,41.83660077,-87.61677038,"(41.836600771, -87.61677038)"
11599365,2/15/19 15:30,014XX S CALIFORNIA BLVD,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,10,28,29,41.86229454,-87.69578604,"(41.862294538, -87.695786038)"
11596902,2/15/19 15:30,006XX N CENTRAL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,15,37,25,41.89203927,-87.76528415,"(41.892039273, -87.765284154)"
11596770,2/15/19 15:35,064XX S EVANS AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,3,20,42,41.77799114,-87.6071357,"(41.777991135, -87.607135703)"
11599776,2/15/19 15:40,031XX E 83RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,7,46,41.74469754,-87.54873107,"(41.744697536, -87.548731069)"
11596826,2/15/19 15:43,011XX N CHRISTIANA AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,11,26,23,41.90193135,-87.71059219,"(41.901931351, -87.710592186)"
11596803,2/15/19 15:44,059XX W 63RD ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,8,13,64,41.77787438,-87.7707766,"(41.777874382, -87.770776601)"
11601922,2/15/19 15:44,002XX W LAKE ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1,42,32,41.88573018,-87.63443312,"(41.885730181, -87.634433124)"
11596795,2/15/19 15:44,019XX W DIVISION ST,ROBBERY,STRONGARM - NO WEAPON,BANK,FALSE,FALSE,12,1,24,41.90320187,-87.67659339,"(41.903201873, -87.676593393)"
11596780,2/15/19 15:45,001XX W 87TH ST,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,6,21,44,41.73625998,-87.62806878,"(41.736259984, -87.628068782)"
11596777,2/15/19 15:45,084XX S MARSHFIELD AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,6,21,71,41.74050042,-87.66440347,"(41.740500421, -87.664403467)"
11596835,2/15/19 15:50,044XX S DR MARTIN LUTHER KING JR DR,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2,3,38,41.8142402,-87.61672621,"(41.8142402, -87.61672621)"
11596943,2/15/19 15:55,048XX W QUINCY ST,THEFT,ATTEMPT THEFT,STREET,FALSE,FALSE,15,28,25,41.87768476,-87.74577733,"(41.877684757, -87.745777328)"
11600878,2/15/19 16:00,087XX S ABERDEEN ST,THEFT,OVER $500,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,22,21,71,41.73506684,-87.65089641,"(41.735066839, -87.650896405)"
11596848,2/15/19 16:00,083XX S BALTIMORE AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,4,7,46,41.7438554,-87.55443199,"(41.743855404, -87.554431988)"
11596961,2/15/19 16:00,072XX S JEFFERY BLVD,THEFT,OVER $500,APARTMENT,FALSE,FALSE,3,5,43,41.76404288,-87.57625391,"(41.764042878, -87.576253913)"
11600368,2/15/19 16:00,046XX S PAULINA ST,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,9,15,61,41.80987187,-87.66743834,"(41.809871871, -87.667438341)"
11596742,2/15/19 16:00,001XX E WACKER DR,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1,42,32,41.8881855,-87.62356867,"(41.888185502, -87.623568665)"
11597724,2/15/19 16:00,033XX W NORTH AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,14,26,23,41.910077,-87.70971948,"(41.910076995, -87.709719476)"
11596939,2/15/19 16:00,050XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,20,40,4,41.97268467,-87.68904152,"(41.972684672, -87.689041518)"
11596882,2/15/19 16:00,015XX W MORSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,24,49,1,42.00786556,-87.66840562,"(42.007865562, -87.668405616)"
11596918,2/15/19 16:03,008XX W 103RD ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,22,34,73,41.70691171,-87.64334978,"(41.706911711, -87.643349776)"
11598012,2/15/19 16:05,034XX W MADISON ST,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,11,28,27,41.88090482,-87.71208531,"(41.880904819, -87.71208531)"
11603583,2/15/19 16:09,061XX S CARPENTER ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,7,16,68,41.78235134,-87.6509269,"(41.782351338, -87.650926895)"
11596843,2/15/19 16:12,007XX E 43RD ST,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,TRUE,2,4,38,41.81678657,-87.60836674,"(41.816786571, -87.608366737)"
11596868,2/15/19 16:18,045XX S KEDZIE AVE,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,8,14,58,41.81107466,-87.70408901,"(41.811074658, -87.70408901)"
11596904,2/15/19 16:19,054XX W WALTON ST,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,15,37,25,41.89761666,-87.76218238,"(41.897616656, -87.762182382)"
11597083,2/15/19 16:20,006XX W 123RD ST,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,5,34,53,41.67056995,-87.63858084,"(41.670569952, -87.638580842)"
11596839,2/15/19 16:20,043XX W FULLERTON AVE,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,25,31,20,41.92439344,-87.73442428,"(41.924393438, -87.734424279)"
11597759,2/15/19 16:20,053XX N SHERIDAN RD,CRIMINAL DAMAGE,TO PROPERTY,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,20,48,77,41.97912164,-87.65505652,"(41.97912164, -87.655056515)"
11596879,2/15/19 16:30,071XX S SOUTH CHICAGO AVE,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,3,5,69,41.76551076,-87.60507347,"(41.76551076, -87.60507347)"
11618076,2/15/19 16:30,053XX S Greenwood Ave,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2,5,41,41.79893511,-87.59972943,"(41.798935109, -87.599729431)"
11597660,2/15/19 16:30,042XX N KILPATRICK AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,17,45,15,41.95737143,-87.74571137,"(41.957371431, -87.745711371)"
11598295,2/15/19 16:43,087XX S ASHLAND AVE,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,FALSE,FALSE,22,21,71,41.73533599,-87.66305381,"(41.735335992, -87.663053811)"
11596827,2/15/19 16:44,005XX S HOMAN AVE,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,FALSE,FALSE,11,24,27,41.87409759,-87.71079636,"(41.87409759, -87.71079636)"
11596809,2/15/19 16:44,076XX N BOSWORTH AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,TRUE,24,49,1,42.01988039,-87.66949122,"(42.019880387, -87.669491216)"
11602261,2/15/19 16:45,001XX N CLARK ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1,42,32,41.88505583,-87.63095539,"(41.885055833, -87.630955393)"
11598071,2/15/19 16:48,021XX W TOUHY AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,24,49,2,42.01222085,-87.68427488,"(42.012220854, -87.684274879)"
11596988,2/15/19 16:50,006XX N WOLCOTT AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,12,1,24,41.8936402,-87.6745464,"(41.893640202, -87.674546402)"
11609623,2/15/19 16:59,073XX S ASHLAND AVE,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,FALSE,FALSE,7,17,67,41.76081505,-87.66367939,"(41.760815047, -87.663679385)"
11596883,2/15/19 17:00,081XX S HALSTED ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,6,21,71,41.74617802,-87.64391158,"(41.746178017, -87.643911577)"
11599263,2/15/19 17:00,062XX S KNOX AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,13,64,41.77931801,-87.73865417,"(41.779318013, -87.738654165)"
11597533,2/15/19 17:00,033XX W ROOSEVELT RD,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,10,24,29,41.86637206,-87.70869056,"(41.866372062, -87.708690558)"
11597374,2/15/19 17:00,011XX S LAFLIN ST,THEFT,OVER $500,STREET,FALSE,FALSE,12,28,28,41.86821992,-87.66404656,"(41.868219921, -87.664046556)"
11596801,2/15/19 17:00,003XX S LOTUS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,15,29,25,41.87499306,-87.76162746,"(41.874993061, -87.761627461)"
11600577,2/15/19 17:00,002XX E RANDOLPH ST,THEFT,POCKET-PICKING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1,42,32,41.88452109,-87.62209989,"(41.884521087, -87.622099893)"
